,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2000000010000000000000000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010181181286,0.0,0.0,0.0,0.0,0.0,0.0,0.0005373000000000001,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000010000000000000000100000,0.02,0.03009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0795617409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0307098241919751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000010000000000000000100000,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08808066111726101,0.0,0.0,0.0,0.0,0.0,0.0,0.0104473,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000010000000000000000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07928906225960199,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.04060078797783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000010000000000000010100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.870000000000001,0.0,0.0,0.01044939197292049,0.0,0.0,0.0,0.0498,0.0,0.0,0.0,0.0,0.0,0.060945086291735256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000000010000000000000010100000,0.0,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0002748413013260693,0.0,0.0,0.049502587762,0.0,0.0,0.0,0.010709549072659372,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010534898053191286,0.0
3000000010000000000000010100000,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.04006468596613462,0.0,0.02,0.0,0.09846976062543869,0.0,0.0,0.0,0.0,0.0,0.0203591144342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000010000000000000010100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07010888666413359,0.0,0.02,0.0,0.10805039799253094,0.0,0.0,0.0,0.0,0.0,0.00017820000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000000000000000001000000000,0.0,0.03121637752868643,0.020628405432153843,-0.4689961465081,-0.09577539996834007,-0.018152211843794966,0.062352100696122154,-0.1403519852789214,-0.12968655192482054,0.018365524891489793,-0.07867595072459964,0.009189097764677207,-0.15191433261357148,-0.2670602010883848,-9.807649458424015,-0.08058858838864089,0.021182550777287926,0.0,-8.207075535999076,-0.08130895507864691,-21.78976144413557,-0.11383788112700871,-0.020606241466645643,0.0,0.030473510945329366,-0.07495563094387635,-0.17454341875788715,-0.07606921591454219,-0.034776869755448456,-0.04182893109334171
1000000000000000000001000000000,-0.07753012162341089,0.0,-8.757585551880526,-0.26706226244991027,-0.016831605329419397,-0.7471776302044256,0.06478643438339647,-0.12904799416811735,0.05101657299791238,-0.3502900342428363,-0.11791485363772183,-0.1269376662268475,0.0,-0.08385002091216782,-0.015618124453442862,0.011470007631187433,0.03,0.0,0.018312817970846947,0.04839937438563637,-54.170582758971626,0.13966249706909814,0.014545631536357202,-0.11805080954486188,0.10679074778354093,0.0,-0.23155649408111684,-0.023928013618175627,0.0,0.0
2000000000000000000001000000000,-0.09326001886146197,0.008891445847913172,0.07419752225131443,0.025641658533668836,0.15787809183107135,-0.08182788151892652,0.051409121072232104,-0.3126413456634693,-7.540984524269967,-20.350176603760566,0.03,-0.05838822663505124,0.0,-0.5754334765957796,0.0007861824355746214,0.02,0.008965085555702858,0.03,-8.096560835677218,0.042265875788932684,-43.31276983614189,0.0790915179690316,-0.042233737139039926,-0.04350982335032152,0.020660427678271056,-0.07449328629870702,-0.02499036410127347,0.03298900876311439,0.0,0.0
0000000000000000000001000000000,-0.05811274183883535,0.009669332073237264,-5.500001237998538,-10.6894086046494,0.06867247357922969,0.06323726820912262,-10.62328775405783,0.0958928542124814,-6.137457728418909,-10.137723830526555,0.00499709042648261,2.600058907529437e-05,0.0,0.26639724245403834,-9.46194479517821,-0.051005889092648755,0.027598099009215254,0.027342437806504565,0.0371006399210794,0.0008697260443406643,0.0,0.035298439881949424,0.010007276210882259,0.02014588851768392,0.028235974819247358,0.005027312166816812,0.04847110308726671,0.009020970906643005,-0.01609594820623337,0.0036333642506603788
2000000000000001000001000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0204482,0.0,0.0,0.0,-10.84,0.0,0.0,0.059438488042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000000000001000001000000000,0.0004482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02018,0.0,0.0,0.0,-10.93,0.0,0.0,0.07973541462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000000000001000001000000000,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.031040582900032608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000000000001000001000000000,0.040284828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10869193226999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000000000000000000000000100,0.0,0.0,0.0,0.041357920685267086,0.0,0.0,0.0009012575013537433,0.0,-10.08573078170704,0.0,0.013313882801647543,0.0426384652529323,0.0,0.021746842138822588,0.0,0.2763335811742735,0.030272111476435524,0.0,0.0,0.0,0.01011217166221434,-10.681587615788942,0.03105837250461269,0.09074883776089053,0.013743599196434562,0.045107391109283065,0.02,-11.05,0.0,0.0
2000000000000000000000000000100,0.02063149281268177,-0.082022278665112,-0.06889678497709686,0.0,0.0,0.03133990218948391,0.0,0.0,0.15019394392222407,-0.00021976303889785197,0.030017014069529262,0.0,0.0,0.0,0.0,0.20373999186793518,-0.0513019948125287,0.0004482,0.03,0.0,0.011884307720947871,0.021330482909986112,0.0,0.3029657928811253,-9.871141076864669,0.02078748913089306,-0.06797600810260689,-10.580223678399122,0.03,0.0
1000000000000000000000000000100,0.01,0.0,0.0,0.01918188737448884,0.021164346517063604,0.0,0.0,-0.00015625803688933647,0.7376638584609456,0.0,0.0,0.020874022199063806,0.02028915609132163,-0.0011044386390433236,0.01222207246320457,0.16013602525203,-0.03489845332568574,0.0,0.0,0.0,0.01,-10.523463896194626,0.018684051754488278,-10.111964236098078,0.19202130494317832,0.0397,0.03,-53.62318613860866,0.0,0.0
3000000000000000000000000000100,0.0,0.018567237808390084,0.0,0.009433824774878672,0.03396130477250936,0.0,0.03009244789628695,0.012741274504297913,0.6280952241685835,0.03504900093705192,0.0,-0.0018091984058168642,0.03,0.0,0.0,0.15247659842795397,0.0,0.0,0.0,0.0,0.0,0.06068987972118396,0.03080216243819779,0.2514253649573187,0.04215686749254054,0.03392292293364191,0.0301606219,-10.77069273044593,0.0,0.03397555289089627
1000000000000000000000000100100,0.0,0.0,0.01989162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03027483372441,0.0,0.0,0.0,0.0,0.0,0.0,0.02167520140502463,0.0,0.22024950677085436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000000000000000000000100100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1110076484290892,0.0,0.0,0.0,0.0,0.0,-11.209723037920325,0.0,0.0
0000000000000000000000000100100,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.011564355412647434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010445509,0.01140391551726617,0.059767418,0.0,0.0,0.0,9e-05,0.0,0.0,0.0,0.0
2000000000000000000000000100100,0.0,0.0,0.0,0.0,0.03199904923468115,0.0,0.0,0.0,0.02097480425191146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21570343276934362,0.0,0.0,-11.18928708240249,0.0,0.0,0.0,0.0,0.0
0000000000000000000000100000100,0.0,0.0015551622730917512,0.1077967541,0.0,0.0,0.0,0.0,0.0,0.030718176598500364,0.0,0.0,0.0,0.0,0.0,0.0,-10.4420185337901,0.03211826235261655,0.0,0.0,0.0,0.0,-11.15,0.0,0.0,0.02272975173300967,0.0,0.0,-11.0494627,0.020268920000000003,0.0
2000000000000000000000100000100,0.0,0.0,0.08195628933355847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3704764949702935,0.0,0.0,0.0,0.01018,0.0,-21.853309127709867,-0.0572318,0.0,0.0,0.00036016836957,0.0,0.0,0.0,0.02096387727716137
3000000000000000000000100000100,0.0,0.0,0.13849657249588557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308368068154813,0.0,0.0,0.0206269402133,0.0,0.27390941937435537,0.0,0.0,0.0,0.0,0.0,-11.05,0.039672,0.0,0.0,0.0,0.0,0.0,0.0,0.03018
1000000000000000000000100000100,0.0,0.022203098136035677,0.04149753542923144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007981523100000002,0.0,0.0,0.2818987625174729,0.0,0.0,0.0,0.0,0.0,-10.889369411128069,0.0,0.0,0.022839961857546776,0.0,0.0,0.0,0.0,0.0
1000000000000000100000100000100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.332100000000004,0.0,-0.09694032853005434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198,0.0,0.0,0.0,0.03
3000000000000000100000100000100,0.0,0.0,0.0298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029879819999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030271620000000003
2000000000000000100000100000100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.03
0000000000000000100000100000100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0298,0.0,0.0,0.0,0.0103582
0000000000000000100000100000101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-10.61
2000000000000000100000100000101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,-10.69
3000000000000000100000100000101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000000000000100000100000101,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000000000000100000000000101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0
1000000000000000100000000000101,0.01027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029699999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
0000000000000000100000000000101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
2000000000000000100000000000101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
2000000000000000100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020270000000000003,0.0,0.0,0.0,0.03221405930672017,0.0,0.0,-10.8890105316161,-0.0913367843,0.0102673,0.0,-21.704393931799565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000000000000100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010716478689457002,0.0109785600549357,0.0,0.0,0.0,0.0,0.0,0.0,0.04178748872361329,0.0,0.3121029060382099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000000000000100000000000001,0.0,0.011839229017824898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01027,-33.20299581027,0.0,0.0,0.0,0.09587224712619721,0.0,0.0,0.0,0.0,0.0,0.02148374089265665,0.0,0.0,0.0,0.0
0000000000000000000000001000100,0.0,-10.284817770500235,0.0,0.0,0.0,0.0,0.0,0.0,-0.048839999999999995,0.0,0.005130072244669041,0.0,0.0,0.0,0.0,0.05141229188278969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.342755158245144,0.0,0.049260375741568385,0.0,0.0,0.0,0.0
2000000000000000000000001000100,0.0,0.03459790762604461,0.0,0.0,0.0,0.0,0.0,0.0,0.01017152109,0.0,0.0,0.0,0.0,0.0,0.0,0.06003712656495604,0.0,0.0,0.0,0.0,0.0,0.020459455380118976,0.0,-10.700000000000001,1.6200000000000002e-06,-0.004640004129896923,0.0,0.0,0.01,0.0
3000000000000000000000001000100,0.0,0.10901633615590525,0.030270000000000002,0.0,0.0,0.0,0.0,0.0,-10.583178629825218,0.0,0.0,0.0,0.0,0.0,0.0,0.010987655494805943,0.0,0.0,0.020805238221948862,0.0,0.0,0.0,0.0,0.0,0.0,0.19703718325113959,0.0,0.0,0.0,0.0
1000000000000000000000001000100,0.0,0.004692877832997169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01994818243158956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020270000000000003,0.060279246474456066,0.0,0.0,0.0,0.0
0000000001000000000000001000100,0.0,0.03,0.0,0.0,0.0,0.02,0.0,0.0,-10.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021442729081206462,0.0,0.0,0.0,0.0,0.0,0.0,0.21773541955997733,0.0,-10.578940701471938,0.0303588381342,0.0
3000000001000000000000001000100,0.010623700786619603,0.03,0.0,0.0,0.0,0.022453807840499166,0.0,0.01,-10.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1672546955482288,0.0,0.0,0.0,0.0
2000000001000000000000001000100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.56,0.0,0.2810816797362533,0.0,0.0,0.0,0.0
1000000001000000000000001000100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012440700596369687,0.0,0.0,-10.847770447833543,0.0,0.15790990094799798,0.0,0.0,0.0,0.0
2000000001000000000000000000100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.63,0.0,0.0,0.0,0.0,0.0,0.0302691,0.030231342917099998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1083833805730421,0.0,0.0,0.0,0.0
3010000000000000000000001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0498,0.049469417999999994
2010000000000000000000001000000,0.0,-11.03981838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103631401342,0.0,0.0,0.0,0.0,0.0,0.0,0.0198,0.0,0.0,0.0,0.0,0.01,0.0,0.0299782,0.01009,0.0
1010000000000000000000001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030271620000000003,0.0,0.0,0.0,0.0,0.01018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039945414762,0.0,0.0498
0010000000000000000000001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029900000000000003
0010000000000000000000001000100,-0.09675,0.0,0.0,0.0,0.08934492608408272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030273985668536302,0.03116067593416682,0.0,0.0,0.0,0.08890698,0.0,0.04187865271412657,0.0,0.0,0.0,0.0,0.0,0.01,-21.4625,0.0,0.0
2010000000000000000000001000100,0.0,0.0,0.0,0.0,0.1496124159071439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04051110281859229,0.0,0.09928181177978289,0.0,0.0,0.0,0.0,0.0,0.020169689662,0.0,0.00019112242173502776,0.0
1010000000000000000000001000100,0.0,-10.779729999999999,0.0,0.0,0.13630091964220062,0.0,0.0,0.0,0.0,0.0,1.6200000000000002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09993713729465001,0.0,0.08156380824086312,0.0,0.0,0.0,0.0,0.0,0.04007,0.0,0.0,0.0
3010000000000000000000001000100,0.0,0.0,0.0,0.0,0.07877646593057741,0.0,0.0002832667201846532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05076825819153655,0.0,0.09772421856713742,0.0,0.0,0.0,0.0,0.03,0.060235338,0.0,0.0,0.0
0010000000000000000001000000100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,-10.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010000000000000000001000000100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
2010000000000000000001000000100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
3010000000000000000001001000100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.44,0.0,0.0,0.0,0.0,0.0,0.0
1010000000000000000001001000100,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010000000000000000001001000000,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000000000000000000001001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000000000000000001001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0499782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000000000000000001001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000000000000000001001000000,0.0,0.0,0.0,0.0,0.0,0.01018162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000000000000000000001000000100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03009,0.0,0.0,0.0
0000000000000000000001000000100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000000000000000001000000100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
2000000000000000000101000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.320247207717816,0.0,-0.050817193374378844,0.0,0.0,0.0,0.0,0.039086173285532363,0.0,0.0,0.0,-10.68,0.0,-10.68,0.0,0.0,0.0,0.0,0.0,0.030365530203458477,0.0,0.0,0.0
0000000000000000000101000000000,0.0,0.0,0.029839224390490388,0.0,0.0,0.020097975782795416,0.0,-0.08506198423295495,0.0,0.029694118154208703,0.0,0.0,0.0,0.0,0.04092334072798942,0.0,0.0,0.0,-10.699645360239058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000000000000000101000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017096998444862413,0.0,0.03018,0.0,0.00018,0.0,0.0,0.040689126196958,0.00017910000000000002,0.0,0.0,0.0,0.0,-11.019551071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010180022202777089
3000000000000000000101000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022997106007286487,0.0,0.0398,0.0,0.0,0.0,0.0,0.050210736180432404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000000010000000000101000000000,0.0,0.0,0.0204498119,0.0,0.0,0.0,0.0,-10.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03008081,0.079479309,0.0
0000000010000000000001000000000,0.03018,0.0,0.0,0.0,0.2831791288803496,0.00098264220898274,0.04032717675907398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,-21.534377269022748,0.0,0.0,0.0,0.02315682713026787,0.0,0.0,0.012740441466354828,0.0,0.033505392464196745
3000000010000000000001000000000,0.06102364747818,0.0,0.0,0.0,0.5911174311549774,0.0,0.05186559203182617,0.0,0.0,0.012603072132958372,0.0,0.0,0.02,0.0,0.0,0.00027,0.0,0.0,0.020983852973952066,0.0,0.0,0.0,0.0,0.0,0.021698375489807784,0.0,0.0,0.0,0.02018081,0.0
2000000010000000000001000000000,0.0,0.0,0.02,0.0,0.36698756143385375,0.001955612511868801,0.09906402837701098,0.0,0.03351478856561844,0.01,0.0,0.0,0.0012514938654594066,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.023782232022443974,0.0,0.0,0.0,0.0,0.0,0.0
1000000010000000000001000000000,0.0399891,0.0,0.034908097707785135,0.0,0.450636048331263,0.0,0.0599748178962,0.0,0.0,0.0,0.0,0.0,0.010090809999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021605825956630745
3000000010000000000101000000000,0.0,0.0,0.02,0.0,0.0,0.0,0.0,-21.6812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.0,0.0
1000000010000000000101000000000,0.0,0.02,9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
0000000010000000000101000000000,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029900000000000003,0.0,0.0,0.0,0.0
2000001010000000000000010000000,0.0,0.0,0.0,0.0,0.0006310458342000001,-21.591,0.0,0.0,0.0,0.0,0.021362495923527805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000001010000000000000010000000,0.0,0.0,0.0,0.0,0.0007166186680501891,0.0,0.0,0.0,0.0,0.0,0.0603232990833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059546602253
1000001010000000000000010000000,0.0,0.0,0.0,0.0,0.15558860502485009,0.0,0.0,0.0,0.0,0.0,0.0807487507152886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01027
0000001010000000000000010000000,0.0,0.0,0.0,0.01,0.04060246136307259,0.0,0.0,0.0,0.0,0.0,0.10856259850522677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
3000001010000000000000000000000,0.0,0.0,0.0,0.0,0.050504354351300004,-21.64111835983571,0.0693727057,0.0,0.0,0.0,0.030061325700000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.02708795134557688,0.0,2.43e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
